index,type,name,resident,streamed,parentStack
8821,xmodelmesh,p7_debris_concrete_rubble_pile_01_colf911f2a0,2000,0,|p7_debris_concrete_rubble_pile_01|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
8822,xmodel,p7_debris_concrete_rubble_pile_01,2376,0,|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
8823,image,i_ndy_wood_debris_01_o,79,702712,|mc/mtl_ndy_wood_debris_01|material|ndy_wood_debris_wall_02|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
8824,image,i_ndy_wood_debris_01_n,287,1419960,|mc/mtl_ndy_wood_debris_01|material|ndy_wood_debris_wall_02|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
8825,image,i_ndy_wood_debris_01_c,279,1441792,|mc/mtl_ndy_wood_debris_01|material|ndy_wood_debris_wall_02|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
8826,image,i_ndy_wood_debris_01_s,271,742728,|mc/mtl_ndy_wood_debris_01|material|ndy_wood_debris_wall_02|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
8827,material,mc/mtl_ndy_wood_debris_01,1172,0,|ndy_wood_debris_wall_02|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
8828,xmodelmesh,ndy_wood_debris_wall_02_lod0f1eeeb59,240,46360,|ndy_wood_debris_wall_02|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
8829,xmodel,ndy_wood_debris_wall_02,144,0,|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
8830,xmodel,p7_brick_hvy_grout_brown_breakout_10,2040,0,|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
8831,xmodel,p7_brick_hvy_grout_brown_breakout_10_wet,2048,0,|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
8832,xmodel,p7_brick_hvy_grout_brown_breakout_09_wet,2048,0,|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
8833,image,i_mtl_p7_conduit_metal_parts_o,119,84712,|mc/mtl_p7_conduit_metal_parts|material|p7_conduit_metal_2_union|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
8834,image,i_mtl_p7_conduit_metal_parts_n,295,371384,|mc/mtl_p7_conduit_metal_parts|material|p7_conduit_metal_2_union|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
8835,image,i_mtl_p7_conduit_metal_parts_g,279,218440,|mc/mtl_p7_conduit_metal_parts|material|p7_conduit_metal_2_union|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
8836,image,i_mtl_p7_conduit_metal_parts_s,287,196608,|mc/mtl_p7_conduit_metal_parts|material|p7_conduit_metal_2_union|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
8837,material,mc/mtl_p7_conduit_metal_parts,1620,0,|p7_conduit_metal_2_union|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
8838,xmodelmesh,p7_conduit_metal_2_union_lod2454a18e7,1416,0,|p7_conduit_metal_2_union|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
8839,xmodelmesh,p7_conduit_metal_2_union_lod04959f301,2072,0,|p7_conduit_metal_2_union|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
8840,xmodelmesh,p7_conduit_metal_2_union_cola060f864,1880,0,|p7_conduit_metal_2_union|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
8841,xmodel,p7_conduit_metal_2_union,1792,0,|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
8842,xmodelmesh,p7_electrical_box_set2_box01_lod0a6c30ca2,240,17800,|p7_electrical_box_set2_box01|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
8843,xmodelmesh,p7_electrical_box_set2_box01_lod0aab0667c,240,35968,|p7_electrical_box_set2_box01|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
8844,xmodelmesh,p7_electrical_box_set2_box01_col935866d0,3480,0,|p7_electrical_box_set2_box01|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
8845,xmodel,p7_electrical_box_set2_box01,2712,0,|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
8846,xmodelmesh,p7_electrical_box_set2_meter01_lod0c6327969,1888,0,|p7_electrical_box_set2_meter01|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
8847,xmodelmesh,p7_electrical_box_set2_meter01_colb507d113,1176,0,|p7_electrical_box_set2_meter01|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
8848,xmodel,p7_electrical_box_set2_meter01,1080,0,|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
8849,material,mc/xmaterial_798028048a807e2_yellow,1528,0,|veh_bo4_yellow|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
8850,material,mc/xmaterial_31890e1b5a47d65_yellow,2000,0,|veh_bo4_yellow|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
8851,material,mc/xmaterial_208ee9d1a71ff95_yellow,1584,0,|veh_bo4_yellow|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
8852,material,mc/xmaterial_8a9d16e3c6818ea_yellow,2000,0,|veh_bo4_yellow|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
8853,material,mc/xmaterial_479eb3607fa9cc2_yellow,1232,0,|veh_bo4_yellow|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
8854,material,mc/xmaterial_555163ef9afaac4_yellow,2000,0,|veh_bo4_yellow|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
8855,material,mc/xmaterial_50a785bca0d9bb2_yellow,1432,0,|veh_bo4_yellow|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
8856,material,mc/xmaterial_a8a8ad1d98231ec_yellow,2152,0,|veh_bo4_yellow|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
8857,material,mc/xmaterial_131d78f11dee36c_yellow,1832,0,|veh_bo4_yellow|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
8858,material,mc/xmaterial_159d1cdd259e34_yellow,1072,0,|veh_bo4_yellow|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
8859,xmodel,veh_bo4_yellow,63736,0,|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
8860,image,i_mtl_p7_zm_gen_flogger_trap_05_m,122,732664,|mc/mtl_p7_zm_gen_flogger_trap_05_copper|material|p7_zm_gen_flogger_trap_fuse_handle|xmodel|maps/zm/zm_nuked.d3dbsp|col_map|zone_source/zm_nuked.zone|csv
8861,image,i_mtl_p7_zm_gen_flogger_trap_05_n,298,1419960,|mc/mtl_p7_zm_gen_flogger_trap_05_copper|material|p7_zm_gen_flogger_trap_fuse_handle|xmodel|maps/zm/zm_nuked.d3dbsp|col_map|zone_source/zm_nuked.zone|csv
8862,material,mc/mtl_p7_zm_gen_flogger_trap_05,1900,0,|p7_zm_gen_flogger_trap_fuse_box|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
8863,material,mc/mtl_p7_zm_gen_flogger_trap_05_metal,1136,0,|p7_zm_gen_flogger_trap_fuse_box|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
8864,material,mc/mtl_p7_zm_gen_flogger_trap_05_motor,1664,0,|p7_zm_gen_flogger_trap_fuse_handle|xmodel|maps/zm/zm_nuked.d3dbsp|col_map|zone_source/zm_nuked.zone|csv
8865,material,mc/mtl_p7_zm_gen_flogger_trap_05_glass,1152,0,|p7_zm_gen_flogger_trap_fuse_box|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
8866,image,i_t7_decal_grunge_calcium_drip_01_n,132,742752,|mc/mtl_p7_zm_asc_engine_heli_decal_08|material|p7_zm_asc_engine_heli|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
8867,material,mc/mtl_p7_zm_gen_flogger_trap_decal_01,692,0,|p7_zm_gen_flogger_trap_fuse_box|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
8868,image,i_t7_decal_damage_metal_rust_edge_01_n,295,720896,|mc/mtl_p7_zur_nw_window_industrial_01_rust01|material|p7_zur_nw_vat_window|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
8869,image,i_t7_decal_damage_metal_rust_edge_01_c,295,720896,|mc/mtl_p7_zm_asc_control_panel_set_decal_08|material|p7_zm_asc_control_panel_03|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
8870,material,mc/mtl_p7_zm_gen_flogger_trap_decal_02,706,0,|p7_zm_gen_flogger_trap_fuse_box|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
8871,image,i_t7_decal_labels_electrical_hazard_c,278,1419936,|mc/t7_decal_labels_electrical_hazard|material|p7_zur_nw_generator_tank|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
8872,material,mc/mtl_p7_zm_gen_flogger_trap_decal_03,458,0,|p7_zm_gen_flogger_trap_fuse_box|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
8873,xmodelmesh,p7_zm_gen_flogger_trap_fuse_box5682b076,912,63776,|p7_zm_gen_flogger_trap_fuse_box|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
8874,xmodel,p7_zm_gen_flogger_trap_fuse_box,89132,0,|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
8875,material,mc/mtl_p7_eth_rock_boulder_large_01_grime,1828,0,|p7_eth_rock_large_16_grime|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
8876,image,i_mtl_p7_inf_rock_flat_large_02_n,130,1443552,|mc/mtl_p7_eth_rock_flat_large_02_grime|material|p7_eth_rock_large_16_grime|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
8877,material,mc/mtl_p7_eth_rock_flat_large_02_grime,1662,0,|p7_eth_rock_large_16_grime|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
8878,image,i_mtl_p7_inf_rock_flat_large_01_n,290,1441792,|mc/mtl_p7_eth_rock_flat_large_01_grime|material|p7_eth_rock_large_16_grime|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
8879,material,mc/mtl_p7_eth_rock_flat_large_01_grime,894,0,|p7_eth_rock_large_16_grime|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
8880,image,i_mtl_p7_inf_rock_boulder_medium_01_n,134,1441792,|mc/mtl_p7_eth_rock_boulder_medium_01_grime|material|p7_eth_rock_large_16_grime|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
8881,material,mc/mtl_p7_eth_rock_boulder_medium_01_grime,1818,0,|p7_eth_rock_large_16_grime|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
8882,material,mc/t7_dirt_fertile,816,0,|p7_eth_rock_large_16_grime|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
8883,image,i_mtl_p7_inf_rock_boulder_small_04_n,133,1441792,|mc/mtl_p7_eth_rock_boulder_small_04_grime|material|p7_eth_rock_large_16_grime|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
8884,material,mc/mtl_p7_eth_rock_boulder_small_04_grime,1819,0,|p7_eth_rock_large_16_grime|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
8885,image,i_mtl_p7_eth_rock_wallrun_01a_n,128,5636096,|mc/mtl_p7_eth_rock_wallrun_01a_grime|material|p7_eth_rock_large_16_grime|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
8886,material,mc/mtl_p7_eth_rock_wallrun_01a_grime,1824,0,|p7_eth_rock_large_16_grime|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
8887,image,i_mtl_p7_eth_rock_wallrun_01b_n,128,5636096,|mc/mtl_p7_eth_rock_wallrun_01b_grime|material|p7_eth_rock_large_16_grime|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
8888,material,mc/mtl_p7_eth_rock_wallrun_01b_grime,1824,0,|p7_eth_rock_large_16_grime|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
8889,xmodelmesh,p7_eth_rock_large_16_lod015e4efb,1024,163600,|p7_eth_rock_large_16_grime|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
8890,xmodelmesh,p7_eth_rock_large_16_lod079278268,1016,269968,|p7_eth_rock_large_16_grime|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
8891,xmodelmesh,p7_eth_rock_large_16_cole9cf1585,63584,0,|p7_eth_rock_large_16_grime|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
8892,xmodel,p7_eth_rock_large_16_grime,124760,0,|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
8893,xmodelmesh,p7_zm_teddybear_lod0cb6968d,448,149536,|p7_zm_teddybear|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
8894,xmodelmesh,p7_zm_teddybear_lod0706ac035,448,231984,|p7_zm_teddybear|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
8895,xmodel,p7_zm_teddybear,520,0,|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
8896,xmodelmesh,p7_zm_teddybear_sitting_lod0e3bd3c15,456,147584,|p7_zm_teddybear_sitting|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
8897,xmodelmesh,p7_zm_teddybear_sitting_lod02745bf93,456,235152,|p7_zm_teddybear_sitting|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
8898,xmodel,p7_zm_teddybear_sitting,331012,0,|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
8899,xmodel,p6_zm_wood_fence_single_01_ember_hd_lava,42924,0,|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
8900,image,i_mtl_p7_foliage_bush_sakaki_n,63,1423616,|mc/mtl_p7_foliage_bush_sakaki_dry|material|p7_foliage_bush_sakaki_wall_02_dry|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
8901,image,i_mtl_p7_foliage_bush_sakaki_dry_c,291,393216,|mc/mtl_p7_foliage_bush_sakaki_dry|material|p7_foliage_bush_sakaki_wall_02_dry|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
8902,image,i_mtl_p7_foliage_bush_sakaki_t,279,87368,|mc/mtl_p7_foliage_bush_sakaki_dry|material|p7_foliage_bush_sakaki_wall_02_dry|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
8903,material,mc/mtl_p7_foliage_bush_sakaki_dry,1575,0,|p7_foliage_bush_sakaki_wall_02_dry|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
8904,xmodelmesh,p7_foliage_bush_sakaki_wall_02_lod163aed6a3,240,26008,|p7_foliage_bush_sakaki_wall_02_dry|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
8905,xmodelmesh,p7_foliage_bush_sakaki_wall_02_lod1d9f62730,240,44720,|p7_foliage_bush_sakaki_wall_02_dry|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
8906,xmodel,p7_foliage_bush_sakaki_wall_02_dry,360,0,|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
8907,image,i_mtl_p7_window_glass_shard_snow_backlit_t,99,60344,|mc/mtl_p7_window_glass_shard_snow_backlit|material|p7_window_glass_shard_04_snow_backlit|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
8908,image,i_mtl_p7_window_glass_shard_snow_backlit_c,299,196608,|mc/mtl_p7_window_glass_shard_snow_backlit|material|p7_window_glass_shard_04_snow_backlit|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
8909,material,mc/mtl_p7_window_glass_shard_snow_backlit,1322,0,|p7_window_glass_shard_04_snow_backlit|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
8910,xmodel,p7_window_glass_shard_05_snow_backlit,1208,0,|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
8911,xmodel,p7_window_glass_shard_04_snow_backlit,1976,0,|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
8912,image,i_mtl_p7_cai_door_metal_rustic_02_a_l_m,128,720896,|mc/mtl_p7_cai_door_metal_rustic_02_a_l|material|p7_cai_door_metal_rustic_02_a_l|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
8913,image,i_mtl_p7_cai_door_metal_rustic_metal_n,303,371384,|mc/mtl_p7_cai_door_metal_rustic_02_a_l|material|p7_cai_door_metal_rustic_02_a_l|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
8914,image,i_mtl_p7_cai_door_metal_rustic_rusty_n,295,393216,|mc/mtl_p7_cai_door_metal_rustic_02_a_l|material|p7_cai_door_metal_rustic_02_a_l|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
8915,image,i_mtl_p7_cai_door_metal_rustic_02_a_r_n,296,1441792,|mc/mtl_p7_cai_door_metal_rustic_02_a_l|material|p7_cai_door_metal_rustic_02_a_l|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
8916,image,i_mtl_p7_cai_door_metal_rustic_rusty_c,287,218440,|mc/mtl_p7_cai_door_metal_rustic_02_a_l|material|p7_cai_door_metal_rustic_02_a_l|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
8917,image,i_mtl_p7_cai_door_metal_rustic_metal_c,303,371384,|mc/mtl_p7_cai_door_metal_rustic_02_a_l|material|p7_cai_door_metal_rustic_02_a_l|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
8918,material,mc/mtl_p7_cai_door_metal_rustic_02_a_l,1652,0,|p7_cai_door_metal_rustic_02_a_l|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
8919,image,i_mtl_p7_cai_door_metal_rustic_decal_02_c,298,1441792,|mc/mtl_p7_cai_door_metal_rustic_decal_02|material|p7_cai_door_metal_rustic_02_a_l|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
8920,material,mc/mtl_p7_cai_door_metal_rustic_decal_02,718,0,|p7_cai_door_metal_rustic_02_a_l|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
8921,image,i_mtl_p7_cai_door_metal_rustic_decal_03_c,298,1441792,|mc/mtl_p7_cai_door_metal_rustic_decal_03|material|p7_cai_door_metal_rustic_02_a_l|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
8922,material,mc/mtl_p7_cai_door_metal_rustic_decal_03,470,0,|p7_cai_door_metal_rustic_02_a_l|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
8923,image,i_mtl_p7_cai_door_metal_rustic_latches_o,97,87368,|mc/mtl_p7_cai_door_metal_rustic_latches_02|material|p7_cai_door_metal_rustic_02_a_l|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
8924,image,i_mtl_p7_cai_door_metal_rustic_latches_n,305,109240,|mc/mtl_p7_cai_door_metal_rustic_latches_02|material|p7_cai_door_metal_rustic_02_a_l|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
8925,image,i_mtl_p7_cai_door_metal_rustic_latches_g,289,87368,|mc/mtl_p7_cai_door_metal_rustic_latches_02|material|p7_cai_door_metal_rustic_02_a_l|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
8926,material,mc/mtl_p7_cai_door_metal_rustic_latches_02,1397,0,|p7_cai_door_metal_rustic_02_a_l|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
8927,xmodelmesh,p7_cai_door_metal_rustic_02_a_l_lod191a2ab31,576,24072,|p7_cai_door_metal_rustic_02_a_l|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
8928,xmodelmesh,p7_cai_door_metal_rustic_02_a_l_lod041e14c63,576,30720,|p7_cai_door_metal_rustic_02_a_l|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
8929,xmodelmesh,p7_cai_door_metal_rustic_02_a_l_col29886aa2,1240,0,|p7_cai_door_metal_rustic_02_a_l|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
8930,xmodel,p7_cai_door_metal_rustic_02_a_l,1280,0,|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
8931,image,i_mtl_p7_bracket_support_metal_n,65,382128,|mc/mtl_p7_bracket_support_metal|material|p7_bracket_support_metal|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
8932,image,i_mtl_p7_bracket_support_metal_c,281,218440,|mc/mtl_p7_bracket_support_metal|material|p7_bracket_support_metal|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
8933,material,mc/mtl_p7_bracket_support_metal,814,0,|p7_bracket_support_metal|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
8934,xmodelmesh,p7_bracket_support_metal1bfa1ee8,240,8216,|p7_bracket_support_metal|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
8935,xmodelmesh,p7_bracket_support_metal542a848d,232,17200,|p7_bracket_support_metal|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
8936,xmodel,p7_bracket_support_metal,1076,0,|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
8937,xmodelmesh,c_t6_default_character_fb_lod0e784d165,336,214528,|default_static_model|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
8938,xmodel,c_t6_default_character_fb,13312,0,|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
8939,image,i_mtl_p7_light_sconce_plaza_01_o,81,65896,|mc/mtl_p7_light_sconce_plaza_01|material|p7_light_sconce_plaza_01|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
8940,image,i_mtl_p7_light_sconce_plaza_01_t,289,131072,|mc/mtl_p7_light_sconce_plaza_01|material|p7_light_sconce_plaza_01|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
8941,image,i_mtl_p7_light_sconce_plaza_01_n,305,742760,|mc/mtl_p7_light_sconce_plaza_01|material|p7_light_sconce_plaza_01|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
8942,image,i_mtl_p7_light_sconce_plaza_01_g,273,109208,|mc/mtl_p7_light_sconce_plaza_01|material|p7_light_sconce_plaza_01|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
8943,image,i_mtl_p7_light_sconce_plaza_01_c,289,393216,|mc/mtl_p7_light_sconce_plaza_01|material|p7_light_sconce_plaza_01|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
8944,image,i_mtl_p7_light_sconce_plaza_01_s,289,393216,|mc/mtl_p7_light_sconce_plaza_01|material|p7_light_sconce_plaza_01|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
8945,material,mc/mtl_p7_light_sconce_plaza_01,1430,0,|p7_light_sconce_plaza_01|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
8946,xmodelmesh,p7_light_sconce_plaza_01_lod0e3a0a060,240,4808,|p7_light_sconce_plaza_01|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
8947,xmodelmesh,p7_light_sconce_plaza_01_lod0be4e40eb,232,8192,|p7_light_sconce_plaza_01|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
8948,xmodel,p7_light_sconce_plaza_01,1252,0,|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
8949,image,i_car_table_02_dmg_o,277,380216,|mc/mtl_car_table_02_dmg|material|car_table_02_dmg|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
8950,image,mtl_car_table_02_dmg_n,295,742760,|mc/mtl_car_table_02_dmg|material|car_table_02_dmg|xmodel|maps/zm/zm_nuked.d3dbsp|gfx_map|zone_source/zm_nuked.zone|csv
